"new_id","trip_num","all_orign","s1","s2","s3","s4","s5","s6"
"MAC_3",40,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_3",41,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",42,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_3",43,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_3",44,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_3",45,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",46,"Sens2","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",47,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",48,"Sens2","Sens8","Sens4","Sens2",NA,NA,NA
"MAC_3",49,"Sens2","Sens5",NA,NA,NA,NA,NA
"MAC_3",50,"Sens2","Sens8","Sens3","Sens4",NA,NA,NA
"MAC_3",51,"Sens2","Sens1","Sens5",NA,NA,NA,NA
"MAC_3",52,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_3",53,"Sens2","Sens6","Sens2","Sens4","Sens5",NA,NA
"MAC_3",54,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",55,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",56,"Sens3","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",57,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_3",58,"Sens2","Sens5",NA,NA,NA,NA,NA
"MAC_3",59,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_3",60,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",61,"Sens2","Sens5",NA,NA,NA,NA,NA
"MAC_3",62,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",63,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_3",64,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_3",65,"Sens2","Sens8","Sens4","Sens2",NA,NA,NA
"MAC_3",66,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",67,"Sens2","Sens4","Sens3",NA,NA,NA,NA
"MAC_3",68,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_3",69,"Sens2","Sens4","Sens1","Sens8",NA,NA,NA
"MAC_3",70,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_3",71,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_3",72,"Sens2","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_3",73,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_3",74,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_3",75,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",76,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_3",77,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_3",78,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",79,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_3",80,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_3",81,"Sens2","Sens2","Sens4","Sens1",NA,NA,NA
"MAC_3",82,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",83,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",84,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",85,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",86,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",87,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",88,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",89,"Sens2","Sens2","Sens8","Sens1",NA,NA,NA
"MAC_3",90,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",91,"Sens2","Sens2","Sens1",NA,NA,NA,NA
"MAC_3",92,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_3",93,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_3",94,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",95,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",96,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",97,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_3",98,"Sens4","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_3",99,"Sens2","Sens2","Sens1",NA,NA,NA,NA
"MAC_3",100,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_3",101,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_3",102,"Sens1","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_3",103,"Sens4","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",104,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_3",105,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",106,"Sens3","Sens1",NA,NA,NA,NA,NA
"MAC_3",107,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",108,"Sens2","Sens4","Sens2",NA,NA,NA,NA
"MAC_3",109,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_3",110,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",111,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",112,"Sens7","Sens3",NA,NA,NA,NA,NA
"MAC_3",113,"Sens5","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",114,"Sens3","Sens2","Sens1","Sens8",NA,NA,NA
"MAC_3",115,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",116,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_3",117,"Sens3","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",118,"Sens2","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",119,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_3",120,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",121,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_3",122,"Sens2","Sens6","Sens4","Sens3",NA,NA,NA
"MAC_3",123,"Sens4","Sens3","Sens4",NA,NA,NA,NA
"MAC_3",124,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_3",125,"Sens7","Sens2","Sens8",NA,NA,NA,NA
"MAC_3",126,"Sens4","Sens8","Sens4",NA,NA,NA,NA
"MAC_3",127,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",128,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_3",129,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_3",130,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",131,"Sens3","Sens1",NA,NA,NA,NA,NA
"MAC_3",132,"Sens8","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",133,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_3",134,"Sens1","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_3",135,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_3",136,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_3",137,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",138,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",139,"Sens5","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",140,"Sens7","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",141,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_3",142,"Sens8","Sens3","Sens7","Sens2","Sens5",NA,NA
"MAC_3",143,"Sens5","Sens8","Sens1","Sens4","Sens2",NA,NA
"MAC_3",144,"Sens2","Sens6","Sens1",NA,NA,NA,NA
"MAC_3",145,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_3",146,"Sens5","Sens4","Sens3",NA,NA,NA,NA
"MAC_3",147,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",148,"Sens5","Sens4","Sens3",NA,NA,NA,NA
"MAC_3",149,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_3",150,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",151,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_3",152,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_3",153,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_3",154,"Sens2","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",155,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_3",156,"Sens5","Sens4","Sens2",NA,NA,NA,NA
"MAC_3",157,"Sens4","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",158,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",159,"Sens2","Sens5",NA,NA,NA,NA,NA
"MAC_3",160,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_3",161,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_3",162,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",163,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",164,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_3",165,"Sens1","Sens2","Sens8",NA,NA,NA,NA
"MAC_3",166,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_3",167,"Sens1","Sens3",NA,NA,NA,NA,NA
"MAC_3",168,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",169,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_3",170,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_3",171,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_3",172,"Sens1","Sens3",NA,NA,NA,NA,NA
"MAC_3",173,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",174,"Sens1","Sens3",NA,NA,NA,NA,NA
"MAC_3",175,"Sens7","Sens4","Sens5","Sens6","Sens1","Sens2","Sens6"
"MAC_3",176,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",177,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_3",178,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",179,"Sens4","Sens4","Sens2","Sens8",NA,NA,NA
"MAC_3",180,"Sens5","Sens3","Sens4","Sens6",NA,NA,NA
"MAC_3",181,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",182,"Sens5","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_3",183,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_3",184,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_3",185,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",186,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_3",187,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_3",188,"Sens5","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",189,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",190,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_3",191,"Sens3","Sens6",NA,NA,NA,NA,NA
"MAC_3",192,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_3",193,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_3",194,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",195,"Sens2","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",196,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_3",197,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_3",198,"Sens7","Sens4","Sens1",NA,NA,NA,NA
"MAC_3",199,"Sens3","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_3",200,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_3",201,"Sens5","Sens8",NA,NA,NA,NA,NA
"MAC_3",202,"Sens3","Sens8","Sens4","Sens2",NA,NA,NA
"MAC_3",203,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_3",204,"Sens3","Sens2","Sens1",NA,NA,NA,NA
"MAC_3",205,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_3",206,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",207,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",208,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_3",209,"Sens3","Sens7",NA,NA,NA,NA,NA
"MAC_3",210,"Sens8","Sens4","Sens6",NA,NA,NA,NA
"MAC_3",211,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_3",212,"Sens2","Sens8","Sens4","Sens2",NA,NA,NA
"MAC_3",213,"Sens5","Sens8",NA,NA,NA,NA,NA
"MAC_3",214,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_3",215,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_3",216,"Sens3","Sens1",NA,NA,NA,NA,NA
"MAC_3",217,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",218,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",219,"Sens2","Sens2","Sens4","Sens5","Sens6","Sens2","Sens5"
"MAC_3",220,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_3",221,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_3",222,"Sens3","Sens1",NA,NA,NA,NA,NA
"MAC_3",223,"Sens5","Sens6","Sens2","Sens8",NA,NA,NA
"MAC_3",224,"Sens1","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",225,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",226,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_3",227,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_3",228,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",229,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_4",1,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_4",2,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",3,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_4",4,"Sens3","Sens7","Sens6",NA,NA,NA,NA
"MAC_4",5,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_4",6,"Sens4","Sens3","Sens1",NA,NA,NA,NA
"MAC_4",7,"Sens2","Sens2","Sens4","Sens3",NA,NA,NA
"MAC_4",8,"Sens8","Sens1","Sens3",NA,NA,NA,NA
"MAC_4",9,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",10,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_4",11,"Sens2","Sens2","Sens6",NA,NA,NA,NA
"MAC_4",12,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_4",13,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_4",14,"Sens4","Sens7",NA,NA,NA,NA,NA
"MAC_4",15,"Sens3","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_4",16,"Sens8","Sens1","Sens6",NA,NA,NA,NA
"MAC_4",17,"Sens4","Sens1","Sens7",NA,NA,NA,NA
"MAC_4",18,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_4",19,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_4",20,"Sens2","Sens6","Sens2",NA,NA,NA,NA
"MAC_4",21,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_4",22,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_4",23,"Sens1","Sens7","Sens6",NA,NA,NA,NA
"MAC_4",24,"Sens2","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_4",25,"Sens3","Sens7","Sens6",NA,NA,NA,NA
"MAC_4",26,"Sens2","Sens1","Sens4","Sens6",NA,NA,NA
"MAC_4",27,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",28,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_4",29,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_4",30,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_4",31,"Sens4","Sens5","Sens4",NA,NA,NA,NA
"MAC_4",32,"Sens6","Sens3",NA,NA,NA,NA,NA
"MAC_4",33,"Sens3","Sens7","Sens1","Sens3","Sens4",NA,NA
"MAC_4",34,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_4",35,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_4",36,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_4",37,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_4",38,"Sens7","Sens4","Sens5",NA,NA,NA,NA
"MAC_4",39,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_4",40,"Sens8","Sens7",NA,NA,NA,NA,NA
"MAC_4",41,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_4",42,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_4",43,"Sens7","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",44,"Sens5","Sens1",NA,NA,NA,NA,NA
"MAC_4",45,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",46,"Sens3","Sens2","Sens5",NA,NA,NA,NA
"MAC_4",47,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_4",48,"Sens1","Sens5","Sens6",NA,NA,NA,NA
"MAC_4",49,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_4",50,"Sens1","Sens1","Sens7",NA,NA,NA,NA
"MAC_4",51,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_4",52,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_4",53,"Sens7","Sens7","Sens1",NA,NA,NA,NA
"MAC_4",54,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_4",55,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_4",56,"Sens4","Sens7",NA,NA,NA,NA,NA
"MAC_4",57,"Sens7","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",58,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_4",59,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_4",60,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_4",61,"Sens1","Sens2","Sens6",NA,NA,NA,NA
"MAC_4",62,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",63,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_4",64,"Sens7","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",65,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_4",66,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_4",67,"Sens5","Sens1","Sens3","Sens4","Sens5",NA,NA
"MAC_4",68,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_4",69,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_4",70,"Sens6","Sens8","Sens4","Sens3","Sens7","Sens2",NA
"MAC_4",71,"Sens7","Sens2","Sens1","Sens7","Sens6",NA,NA
"MAC_4",72,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_4",73,"Sens7","Sens2","Sens6",NA,NA,NA,NA
"MAC_4",74,"Sens4","Sens3","Sens2","Sens7","Sens6",NA,NA
"MAC_4",75,"Sens7","Sens7","Sens6",NA,NA,NA,NA
"MAC_4",76,"Sens6","Sens3",NA,NA,NA,NA,NA
"MAC_5",1,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",2,"Sens6","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",3,"Sens7","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_5",4,"Sens3","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_5",5,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_5",6,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_5",7,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",8,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_5",9,"Sens7","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",10,"Sens3","Sens5",NA,NA,NA,NA,NA
"MAC_5",11,"Sens2","Sens4","Sens2","Sens1",NA,NA,NA
"MAC_5",12,"Sens5","Sens8",NA,NA,NA,NA,NA
"MAC_5",13,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",14,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_5",15,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_5",16,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_5",17,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",18,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",19,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_5",20,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_5",21,"Sens3","Sens5",NA,NA,NA,NA,NA
"MAC_5",22,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_5",23,"Sens3","Sens3",NA,NA,NA,NA,NA
"MAC_5",24,"Sens5","Sens5",NA,NA,NA,NA,NA
"MAC_5",25,"Sens3","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",26,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_5",27,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_5",28,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_5",29,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_5",30,"Sens5","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",31,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_5",32,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_5",33,"Sens5","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_5",34,"Sens5","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_5",35,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_5",36,"Sens8","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",37,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",38,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_5",39,"Sens7","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",40,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",41,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_5",42,"Sens2","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",43,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",44,"Sens2","Sens5",NA,NA,NA,NA,NA
"MAC_5",45,"Sens7","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",46,"Sens1","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_5",47,"Sens1","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",48,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",49,"Sens7","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",50,"Sens4","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_5",51,"Sens5","Sens6","Sens7","Sens2","Sens4",NA,NA
"MAC_5",52,"Sens2","Sens4","Sens3",NA,NA,NA,NA
"MAC_5",53,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",54,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_5",55,"Sens3","Sens4","Sens2","Sens1",NA,NA,NA
"MAC_5",56,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",57,"Sens5","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_5",58,"Sens6","Sens2","Sens4",NA,NA,NA,NA
"MAC_5",59,"Sens4","Sens4","Sens2","Sens1",NA,NA,NA
"MAC_5",60,"Sens1","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",61,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_5",62,"Sens8","Sens4","Sens3",NA,NA,NA,NA
"MAC_5",63,"Sens1","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",64,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_5",65,"Sens1","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",66,"Sens3","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",67,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_5",68,"Sens5","Sens2","Sens4",NA,NA,NA,NA
"MAC_5",69,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_5",70,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_5",71,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_5",72,"Sens6","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",73,"Sens3","Sens2","Sens4",NA,NA,NA,NA
"MAC_5",74,"Sens8","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_5",75,"Sens7","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_5",76,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",77,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_5",78,"Sens4","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_5",79,"Sens1","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",80,"Sens5","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",81,"Sens3","Sens5",NA,NA,NA,NA,NA
"MAC_5",82,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",83,"Sens4","Sens4","Sens2","Sens1",NA,NA,NA
"MAC_5",84,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",85,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_5",86,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",87,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",88,"Sens6","Sens8",NA,NA,NA,NA,NA
"MAC_5",89,"Sens2","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",90,"Sens6","Sens8",NA,NA,NA,NA,NA
"MAC_5",91,"Sens3","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",92,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_5",93,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_5",94,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_5",95,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",96,"Sens8","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",97,"Sens7","Sens3",NA,NA,NA,NA,NA
"MAC_5",98,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",99,"Sens6","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",100,"Sens5","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",101,"Sens4","Sens2","Sens4",NA,NA,NA,NA
"MAC_5",102,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_5",103,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_5",104,"Sens2","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_5",105,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",106,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",107,"Sens8","Sens4","Sens5",NA,NA,NA,NA
"MAC_5",108,"Sens4","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_5",109,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_5",110,"Sens6","Sens4","Sens8",NA,NA,NA,NA
"MAC_5",111,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_5",112,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_5",113,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_5",114,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_5",115,"Sens8","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",116,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_5",117,"Sens5","Sens4","Sens2",NA,NA,NA,NA
"MAC_5",118,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_5",119,"Sens3","Sens4","Sens2",NA,NA,NA,NA
